Trip_ID,Customer_ID,Driver_ID,Request_Time,Pickup_Time,Drop_Time,Pickup_Location,Drop_Location,Distance_km,Fare,Trip_Status
100187,1870,473,2024-01-08 19:00:00,2024-01-08 19:15:00,2024-01-08 20:11:00,Mirpur,Dhanmondi,3.34,104.81406391016405,Completed
100188,3842,519,2024-01-08 20:00:00,,2024-01-08 20:29:00,Banani,Banani,1.47,33.60531542875463,Completed
100189,1392,537,2024-01-08 21:00:00,2024-01-08 21:12:00,2024-01-08 21:58:00,Dhanmondi,Uttara,6.4,182.54800071559913,Completed
100190,1206,565,2024-01-08 22:00:00,2024-01-08 22:17:00,2024-01-08 22:38:00,Dhanmondi,Banani,13.65,439.7096814438922,completed
100191,2038,694,2024-01-08 23:00:00,2024-01-08 23:03:00,2024-01-08 23:52:00,Uttara,Dhanmondi,4.35,137.12816749142215,Completed
100192,2881,365,2024-01-09 00:00:00,2024-01-09 00:09:00,2024-01-09 00:26:00,Dhanmondi,Gulshan,3.89,124.65458424254837,Completed
100193,4625,743,2024-01-09 01:00:00,2024-01-09 01:12:00,2024-01-09 01:23:00,Dhanmondi,Dhanmondi,14.58,483.90803301900775,Completed
100194,3939,210,2024-01-09 02:00:00,2024-01-09 02:19:00,2024-01-09 02:50:00,Mirpur,Mirpur,1.35,45.988062568729276,Completed
100195,2484,500,2024-01-09 03:00:00,2024-01-09 03:04:00,2024-01-09 03:18:00,Banani,Uttara,12.0,312.9938079366365,Completed
100196,4762,301,2024-01-09 04:00:00,2024-01-09 04:02:00,2024-01-09 04:40:00,Gulshan,Dhanmondi,5.5,156.92345095813738,Completed
100197,4646,624,2024-01-09 05:00:00,2024-01-09 05:12:00,2024-01-09 05:52:00,Banani,Gulshan,1.52,48.42703719383993,completed
100198,1863,591,2024-01-09 06:00:00,2024-01-09 06:17:00,2024-01-09 06:46:00,Uttara,Banani,13.85,421.83079634723646,Completed
100199,3790,413,2024-01-09 07:00:00,2024-01-09 07:19:00,2024-01-09 07:29:00,Banani,Uttara,2.95,103.05177010069876,Completed
100200,4312,287,2024-01-09 08:00:00,2024-01-09 08:17:00,2024-01-09 08:45:00,Dhanmondi,Dhanmondi,8.72,176.18903676448747,Completed
100201,1563,752,2024-01-09 09:00:00,,2024-01-09 09:46:00,Uttara,Gulshan,4.84,122.58267143192639,Completed
100202,2020,600,2024-01-09 10:00:00,2024-01-09 10:11:00,2024-01-09 10:38:00,Banani,Dhanmondi,1.91,46.2514500876413,Completed
100203,1095,787,2024-01-09 11:00:00,2024-01-09 11:19:00,2024-01-09 11:29:00,Uttara,Mirpur,1.7,40.68905417922113,Completed
100204,2923,245,2024-01-09 12:00:00,2024-01-09 12:07:00,2024-01-09 12:40:00,Gulshan,Uttara,2.62,61.14542045220621,Completed
100205,2757,662,2024-01-09 13:00:00,2024-01-09 13:20:00,2024-01-09 13:49:00,Banani,Banani,2.0,61.27371522445687,Completed
100206,3532,791,2024-01-09 14:00:00,2024-01-09 14:05:00,2024-01-09 15:04:00,Dhanmondi,Gulshan,11.65,247.8117179548625,Completed
100207,4478,509,2024-01-09 15:00:00,2024-01-09 15:14:00,2024-01-09 15:35:00,Uttara,Dhanmondi,7.8,242.76823357137056,Cancelled
100208,3278,285,2024-01-09 16:00:00,2024-01-09 16:15:00,2024-01-09 17:05:00,Mirpur,Uttara,5.8,176.32804825541578,CANCELLED
100209,3796,291,2024-01-09 17:00:00,2024-01-09 17:04:00,2024-01-09 17:32:00,Uttara,Dhanmondi,6.86,163.00774523434222,Completed
100210,2678,441,2024-01-09 18:00:00,,2024-01-09 18:26:00,Mirpur,Uttara,14.01,333.33301953215863,Completed
100211,4242,201,2024-01-09 19:00:00,2024-01-09 19:07:00,2024-01-09 19:37:00,Dhanmondi,Mirpur,13.75,404.7024957273036,Completed
100212,1540,424,2024-01-09 20:00:00,2024-01-09 20:02:00,2024-01-09 20:57:00,Gulshan,Dhanmondi,11.02,346.386883736452,Completed
100213,2059,788,2024-01-09 21:00:00,2024-01-09 21:24:00,2024-01-09 22:02:00,Mirpur,Mirpur,13.39,443.84213538859734,completed
100214,3572,315,2024-01-09 22:00:00,2024-01-09 22:15:00,2024-01-09 22:47:00,Gulshan,Gulshan,5.48,179.64587214883795,Cancelled
100215,2183,302,2024-01-09 23:00:00,,2024-01-09 23:16:00,Uttara,Mirpur,6.34,218.56037274498246,Completed
100216,4910,393,2024-01-10 00:00:00,2024-01-10 00:20:00,2024-01-10 00:35:00,Dhanmondi,Uttara,9.59,275.43221719415715,Completed
100217,2722,365,2024-01-10 01:00:00,,2024-01-10 01:57:00,Mirpur,Gulshan,9.73,327.2182791776255,Completed
100218,4314,289,2024-01-10 02:00:00,2024-01-10 02:11:00,2024-01-10 02:29:00,Uttara,Dhanmondi,7.74,248.6683910255337,Completed
100219,4157,321,2024-01-10 03:00:00,,2024-01-10 04:13:00,Banani,Dhanmondi,6.61,220.90629495073446,Cancelled
100220,2819,342,2024-01-10 04:00:00,2024-01-10 04:10:00,2024-01-10 04:40:00,Uttara,Uttara,14.81,298.7828494755442,Completed
100221,3625,305,2024-01-10 05:00:00,2024-01-10 05:07:00,2024-01-10 05:59:00,Gulshan,Banani,12.5,431.10681097483956,Completed
100222,3729,627,2024-01-10 06:00:00,2024-01-10 06:12:00,2024-01-10 06:37:00,Dhanmondi,Banani,7.09,192.15993281872295,Completed
100223,3604,504,2024-01-10 07:00:00,2024-01-10 07:08:00,2024-01-10 08:06:00,Dhanmondi,Dhanmondi,11.18,357.45528735170114,Completed
100224,2597,516,2024-01-10 08:00:00,,2024-01-10 09:01:00,Uttara,Uttara,4.77,104.50145473861822,Completed
100225,4060,208,2024-01-10 09:00:00,2024-01-10 09:02:00,2024-01-10 09:36:00,Banani,Banani,2.4,62.25387944930307,Completed
100226,3693,272,2024-01-10 10:00:00,2024-01-10 10:23:00,2024-01-10 10:35:00,Gulshan,Mirpur,5.93,142.74642597571713,Completed
100227,1795,558,2024-01-10 11:00:00,2024-01-10 11:06:00,2024-01-10 12:01:00,Uttara,Dhanmondi,6.64,161.8492135418933,Cancelled
100228,2051,422,2024-01-10 12:00:00,,2024-01-10 12:34:00,Uttara,Mirpur,1.23,26.87406618809377,completed
100229,2643,615,2024-01-10 13:00:00,2024-01-10 13:19:00,2024-01-10 14:11:00,Dhanmondi,Uttara,12.41,398.1929374278807,Completed
100230,4627,752,2024-01-10 14:00:00,2024-01-10 14:22:00,2024-01-10 14:58:00,Gulshan,Mirpur,6.03,121.43596735385853,CANCELLED
100231,2363,569,2024-01-10 15:00:00,2024-01-10 15:03:00,2024-01-10 15:29:00,Banani,Banani,9.13,225.3976223341235,Completed
100232,4869,463,2024-01-10 16:00:00,2024-01-10 16:12:00,2024-01-10 16:23:00,Dhanmondi,Banani,2.04,46.136962622422296,Cancelled
100233,2981,517,2024-01-10 17:00:00,2024-01-10 17:07:00,2024-01-10 17:20:00,Uttara,Gulshan,3.45,99.48276517648162,completed
100234,2354,283,2024-01-10 18:00:00,2024-01-10 18:09:00,2024-01-10 18:58:00,Dhanmondi,Dhanmondi,13.46,320.5335600878764,Completed
100235,2663,517,2024-01-10 19:00:00,2024-01-10 19:05:00,2024-01-10 19:10:00,Dhanmondi,Uttara,9.52,227.38497930661262,completed
100236,2529,310,2024-01-10 20:00:00,2024-01-10 20:19:00,2024-01-10 20:52:00,Mirpur,Dhanmondi,14.3,390.7485318869959,Completed
100237,3038,450,2024-01-10 21:00:00,2024-01-10 21:12:00,2024-01-10 21:24:00,Dhanmondi,Mirpur,14.98,446.259227139906,Completed
100238,4419,582,2024-01-10 22:00:00,2024-01-10 22:06:00,2024-01-10 23:04:00,Dhanmondi,Uttara,6.21,135.499533230245,Completed
100239,2496,206,2024-01-10 23:00:00,2024-01-10 23:16:00,2024-01-10 23:24:00,Gulshan,Uttara,5.18,117.23723985656905,completed
100240,4302,658,2024-01-11 00:00:00,2024-01-11 00:19:00,2024-01-11 00:58:00,Dhanmondi,Banani,13.02,308.6732276193093,completed
100241,3237,283,2024-01-11 01:00:00,,2024-01-11 01:10:00,Banani,Mirpur,14.98,518.4012237123056,Completed
100242,4296,407,2024-01-11 02:00:00,2024-01-11 02:23:00,2024-01-11 03:21:00,Uttara,Banani,9.81,254.64099036660076,Completed
100243,2408,589,2024-01-11 03:00:00,2024-01-11 03:12:00,2024-01-11 04:01:00,Gulshan,Banani,12.13,351.58624699031526,Completed
100244,2400,513,2024-01-11 04:00:00,2024-01-11 04:14:00,2024-01-11 04:58:00,Dhanmondi,Gulshan,11.94,282.0603177574316,CANCELLED
100245,2306,221,2024-01-11 05:00:00,2024-01-11 05:05:00,2024-01-11 05:16:00,Banani,Banani,5.97,163.32065047785304,Completed
100246,3680,609,2024-01-11 06:00:00,2024-01-11 06:23:00,2024-01-11 06:54:00,Uttara,Dhanmondi,9.04,190.8505600467359,Cancelled
100247,3675,714,2024-01-11 07:00:00,2024-01-11 07:08:00,2024-01-11 07:13:00,Gulshan,Uttara,12.66,259.7975335106499,Completed
100248,1972,326,2024-01-11 08:00:00,2024-01-11 08:12:00,2024-01-11 08:43:00,Banani,Banani,10.63,287.3395608516818,Completed
100249,2768,213,2024-01-11 09:00:00,2024-01-11 09:23:00,2024-01-11 09:43:00,Dhanmondi,Dhanmondi,1.3,33.77385610660904,Completed
100250,2282,211,2024-01-11 10:00:00,2024-01-11 10:05:00,2024-01-11 10:47:00,Mirpur,Mirpur,5.71,125.92379938160504,CANCELLED
100251,4430,286,2024-01-11 11:00:00,2024-01-11 11:16:00,2024-01-11 11:27:00,Mirpur,Uttara,3.02,91.54834473010924,Completed
100252,1709,723,2024-01-11 12:00:00,2024-01-11 12:02:00,2024-01-11 12:50:00,Gulshan,Mirpur,4.26,148.646533068463,CANCELLED
100253,2479,736,2024-01-11 13:00:00,,2024-01-11 13:51:00,Banani,Dhanmondi,13.68,354.7867277095654,Completed
100254,2434,500,2024-01-11 14:00:00,2024-01-11 14:04:00,2024-01-11 14:49:00,Uttara,Mirpur,1.52,44.639936898916595,Completed
100255,1648,442,2024-01-11 15:00:00,2024-01-11 15:15:00,2024-01-11 15:30:00,Banani,Mirpur,4.08,140.53412767270652,Cancelled
100256,1317,321,2024-01-11 16:00:00,2024-01-11 16:07:00,2024-01-11 16:53:00,Mirpur,Mirpur,5.33,173.0812210471277,Cancelled
100257,4748,346,2024-01-11 17:00:00,,2024-01-11 18:16:00,Gulshan,Banani,9.64,259.8296514895684,CANCELLED
100258,4296,766,2024-01-11 18:00:00,,2024-01-11 18:39:00,Dhanmondi,Banani,8.48,263.40866242330173,Completed
100259,4890,555,2024-01-11 19:00:00,2024-01-11 19:07:00,2024-01-11 20:01:00,Banani,Banani,4.06,89.0034239512569,Completed
100260,2257,508,2024-01-11 20:00:00,2024-01-11 20:07:00,2024-01-11 20:47:00,Mirpur,Uttara,3.3,91.34914084545805,Completed
100261,1683,487,2024-01-11 21:00:00,2024-01-11 21:22:00,2024-01-11 22:03:00,Uttara,Dhanmondi,4.32,104.4831059612599,Completed
100262,1663,506,2024-01-11 22:00:00,2024-01-11 22:17:00,2024-01-11 23:02:00,Gulshan,Banani,8.04,180.23634076027702,CANCELLED
100263,2998,793,2024-01-11 23:00:00,2024-01-11 23:06:00,2024-01-11 23:27:00,Dhanmondi,Mirpur,4.8,126.6922252503265,Completed
100264,4898,748,2024-01-12 00:00:00,2024-01-12 00:18:00,2024-01-12 00:57:00,Banani,Mirpur,14.27,313.4436653765152,Completed
100265,4445,551,2024-01-12 01:00:00,2024-01-12 01:11:00,2024-01-12 02:03:00,Uttara,Mirpur,7.49,228.33097690340344,Completed
100266,4743,511,2024-01-12 02:00:00,2024-01-12 02:22:00,2024-01-12 02:31:00,Dhanmondi,Mirpur,1.82,48.85535320265606,Completed
100267,2631,258,2024-01-12 03:00:00,2024-01-12 03:19:00,2024-01-12 04:11:00,Mirpur,Gulshan,11.21,313.5119699657482,Completed
100268,2495,234,2024-01-12 04:00:00,2024-01-12 04:08:00,2024-01-12 04:44:00,Mirpur,Uttara,5.6,124.29557884812519,Completed
100269,4304,644,2024-01-12 05:00:00,2024-01-12 05:04:00,2024-01-12 05:11:00,Uttara,Dhanmondi,10.15,224.28023540148453,Completed
100270,4763,292,2024-01-12 06:00:00,2024-01-12 06:14:00,2024-01-12 07:10:00,Mirpur,Dhanmondi,4.91,141.16854680690815,Completed
100271,2136,406,2024-01-12 07:00:00,2024-01-12 07:16:00,2024-01-12 08:07:00,Gulshan,Banani,8.99,312.62856449480086,CANCELLED
100272,2853,552,2024-01-12 08:00:00,2024-01-12 08:21:00,2024-01-12 09:00:00,Uttara,Gulshan,11.81,253.2507908205631,Completed
100273,2520,531,2024-01-12 09:00:00,2024-01-12 09:20:00,2024-01-12 10:16:00,Mirpur,Dhanmondi,13.99,339.76074028452916,Completed
100274,3489,358,2024-01-12 10:00:00,2024-01-12 10:04:00,2024-01-12 10:22:00,Banani,Uttara,4.66,153.97519224599836,CANCELLED
100275,1563,223,2024-01-12 11:00:00,2024-01-12 11:05:00,2024-01-12 11:57:00,Mirpur,Mirpur,5.69,119.96841624598449,Cancelled
100276,2291,603,2024-01-12 12:00:00,2024-01-12 12:06:00,2024-01-12 12:41:00,Gulshan,Banani,7.5,248.53714365378198,CANCELLED
100277,4581,715,2024-01-12 13:00:00,2024-01-12 13:02:00,2024-01-12 13:37:00,Dhanmondi,Uttara,13.98,389.54277071368534,CANCELLED
100278,4878,563,2024-01-12 14:00:00,2024-01-12 14:05:00,2024-01-12 14:26:00,Dhanmondi,Dhanmondi,13.62,355.80890191316877,Completed
100279,4457,581,2024-01-12 15:00:00,2024-01-12 15:13:00,2024-01-12 15:41:00,Mirpur,Gulshan,2.26,55.69817113151435,Completed
100280,4458,731,2024-01-12 16:00:00,2024-01-12 16:11:00,2024-01-12 17:07:00,Dhanmondi,Banani,2.85,69.70175850996525,Completed
100281,4184,351,2024-01-12 17:00:00,2024-01-12 17:24:00,2024-01-12 17:51:00,Mirpur,Dhanmondi,7.94,195.22108756973293,Completed
100282,2636,761,2024-01-12 18:00:00,2024-01-12 18:22:00,2024-01-12 18:44:00,Gulshan,Banani,2.49,82.84739507386331,completed
100283,4696,619,2024-01-12 19:00:00,2024-01-12 19:21:00,2024-01-12 20:15:00,Dhanmondi,Dhanmondi,5.84,180.2044621633112,Completed
100284,3999,449,2024-01-12 20:00:00,2024-01-12 20:14:00,2024-01-12 21:12:00,Banani,Mirpur,3.08,92.54120296179916,Cancelled
100285,4152,316,2024-01-12 21:00:00,2024-01-12 21:24:00,2024-01-12 21:42:00,Mirpur,Gulshan,9.9,316.6142486193721,Cancelled
100286,1698,711,2024-01-12 22:00:00,2024-01-12 22:15:00,2024-01-12 23:09:00,Dhanmondi,Mirpur,14.29,340.91252801493846,Completed
100287,3160,777,2024-01-12 23:00:00,2024-01-12 23:24:00,2024-01-12 23:43:00,Gulshan,Dhanmondi,14.95,437.5961006093337,completed
100288,1001,534,2024-01-13 00:00:00,2024-01-13 00:06:00,2024-01-13 00:25:00,Gulshan,Uttara,6.25,168.1312099023079,Completed
100289,1641,617,2024-01-13 01:00:00,2024-01-13 01:05:00,2024-01-13 01:15:00,Banani,Mirpur,9.39,298.00690431794726,Completed
100290,3267,494,2024-01-13 02:00:00,2024-01-13 02:15:00,2024-01-13 02:46:00,Gulshan,Uttara,12.99,320.0585531257197,completed
100291,2589,570,2024-01-13 03:00:00,2024-01-13 03:11:00,2024-01-13 03:30:00,Gulshan,Dhanmondi,2.64,78.26987322804789,Completed
100292,1854,385,2024-01-13 04:00:00,2024-01-13 04:18:00,2024-01-13 05:12:00,Dhanmondi,Gulshan,10.65,353.93343278781583,Cancelled
100293,2759,445,2024-01-13 05:00:00,2024-01-13 05:11:00,2024-01-13 05:51:00,Mirpur,Uttara,6.72,174.9367680004488,Completed
100294,4296,467,2024-01-13 06:00:00,2024-01-13 06:08:00,2024-01-13 07:07:00,Uttara,Dhanmondi,3.89,81.68739879789138,Completed
100295,3432,436,2024-01-13 07:00:00,2024-01-13 07:17:00,2024-01-13 07:29:00,Gulshan,Uttara,6.64,184.19866190524255,completed
100296,4474,729,2024-01-13 08:00:00,2024-01-13 08:02:00,2024-01-13 08:21:00,Gulshan,Mirpur,2.06,51.8905498732371,Completed
100297,2661,751,2024-01-13 09:00:00,2024-01-13 09:18:00,2024-01-13 09:25:00,Uttara,Dhanmondi,10.74,323.0955088061499,Completed
100298,2153,220,2024-01-13 10:00:00,2024-01-13 10:22:00,2024-01-13 11:13:00,Gulshan,Mirpur,4.54,155.56534217538007,Completed
100299,2076,719,2024-01-13 11:00:00,2024-01-13 11:10:00,2024-01-13 11:27:00,Dhanmondi,Banani,5.36,146.2429087669465,completed
100300,2707,299,2024-01-13 12:00:00,2024-01-13 12:07:00,2024-01-13 12:52:00,Dhanmondi,Dhanmondi,2.7,72.88070432129913,Completed
100301,3777,677,2024-01-13 13:00:00,2024-01-13 13:20:00,2024-01-13 13:58:00,Uttara,Uttara,13.11,390.92410095765064,completed
100302,2695,798,2024-01-13 14:00:00,2024-01-13 14:14:00,2024-01-13 14:42:00,Gulshan,Banani,7.91,170.47997880137683,Completed
100303,2733,497,2024-01-13 15:00:00,2024-01-13 15:04:00,2024-01-13 15:48:00,Gulshan,Mirpur,9.01,214.46136143321573,Completed
100304,2439,725,2024-01-13 16:00:00,2024-01-13 16:08:00,2024-01-13 16:44:00,Mirpur,Mirpur,8.97,303.04866824607865,CANCELLED
100305,3294,533,2024-01-13 17:00:00,2024-01-13 17:23:00,2024-01-13 17:59:00,Gulshan,Uttara,6.75,202.83168960308134,Completed
100306,1835,201,2024-01-13 18:00:00,2024-01-13 18:10:00,2024-01-13 18:44:00,Dhanmondi,Banani,3.7,74.74614444107961,Completed
100307,4510,574,2024-01-13 19:00:00,2024-01-13 19:23:00,2024-01-13 20:19:00,Banani,Gulshan,11.43,263.6830372702439,Cancelled
100308,1202,492,2024-01-13 20:00:00,2024-01-13 20:06:00,2024-01-13 20:59:00,Banani,Uttara,2.78,84.07431399340508,Cancelled
100309,4255,752,2024-01-13 21:00:00,,2024-01-13 21:28:00,Banani,Mirpur,2.45,77.09167069417461,Completed
100310,1122,517,2024-01-13 22:00:00,2024-01-13 22:24:00,2024-01-13 22:29:00,Banani,Dhanmondi,10.94,356.6209558758103,Completed
100311,1400,701,2024-01-13 23:00:00,2024-01-13 23:18:00,2024-01-13 23:56:00,Gulshan,Banani,3.92,95.57999603886424,Cancelled
100312,1766,580,2024-01-14 00:00:00,2024-01-14 00:13:00,2024-01-14 00:32:00,Gulshan,Gulshan,5.29,179.67711911462462,completed
100313,1293,213,2024-01-14 01:00:00,2024-01-14 01:24:00,2024-01-14 02:12:00,Mirpur,Dhanmondi,7.65,216.45065603806316,Cancelled
100314,3327,703,2024-01-14 02:00:00,2024-01-14 02:17:00,2024-01-14 02:35:00,Gulshan,Banani,7.29,221.9665420981161,Completed
100315,4908,430,2024-01-14 03:00:00,2024-01-14 03:04:00,2024-01-14 03:37:00,Banani,Uttara,10.92,316.14582572334893,CANCELLED
100316,3931,283,2024-01-14 04:00:00,2024-01-14 04:23:00,2024-01-14 05:01:00,Uttara,Uttara,9.73,212.51391097976088,Completed
100317,4681,329,2024-01-14 05:00:00,2024-01-14 05:10:00,2024-01-14 05:32:00,Uttara,Banani,10.02,345.1561333055474,Completed
100318,1197,344,2024-01-14 06:00:00,2024-01-14 06:16:00,2024-01-14 07:14:00,Dhanmondi,Gulshan,11.0,240.27447068253517,Completed
100319,4029,227,2024-01-14 07:00:00,2024-01-14 07:06:00,2024-01-14 07:17:00,Dhanmondi,Banani,5.1,121.49846966545553,Completed
100320,2930,265,2024-01-14 08:00:00,2024-01-14 08:24:00,2024-01-14 08:57:00,Gulshan,Dhanmondi,5.51,177.4463443004293,Completed
100321,4582,362,2024-01-14 09:00:00,2024-01-14 09:14:00,2024-01-14 10:13:00,Uttara,Dhanmondi,7.13,208.75894503254278,Completed
100322,3799,428,2024-01-14 10:00:00,2024-01-14 10:15:00,2024-01-14 10:50:00,Banani,Uttara,5.3,172.6328586474204,Completed
100323,3191,460,2024-01-14 11:00:00,,2024-01-14 11:50:00,Banani,Banani,14.79,410.21607339078184,Completed
100324,1608,648,2024-01-14 12:00:00,2024-01-14 12:16:00,2024-01-14 12:58:00,Banani,Uttara,12.4,318.1207417781941,Completed
100325,4272,623,2024-01-14 13:00:00,2024-01-14 13:17:00,2024-01-14 13:35:00,Gulshan,Gulshan,3.31,111.9696290525475,Completed
100326,2147,659,2024-01-14 14:00:00,2024-01-14 14:24:00,2024-01-14 14:36:00,Gulshan,Dhanmondi,1.08,22.18728754373968,Completed
100327,1186,500,2024-01-14 15:00:00,2024-01-14 15:14:00,2024-01-14 15:45:00,Mirpur,Mirpur,1.6,52.547125288473104,Completed
100328,4397,502,2024-01-14 16:00:00,2024-01-14 16:18:00,2024-01-14 17:16:00,Banani,Mirpur,4.42,103.70321915794992,Completed
100329,3511,486,2024-01-14 17:00:00,2024-01-14 17:24:00,2024-01-14 17:30:00,Banani,Banani,2.6,85.10071678240475,Completed
100330,4420,594,2024-01-14 18:00:00,,2024-01-14 18:30:00,Gulshan,Banani,8.47,187.08492973461534,CANCELLED
100331,2794,209,2024-01-14 19:00:00,2024-01-14 19:22:00,2024-01-14 20:03:00,Gulshan,Mirpur,13.01,373.429730764209,completed
100332,1659,469,2024-01-14 20:00:00,2024-01-14 20:03:00,2024-01-14 20:21:00,Mirpur,Banani,11.31,376.8675084602962,completed
100333,3811,791,2024-01-14 21:00:00,2024-01-14 21:06:00,2024-01-14 21:35:00,Mirpur,Dhanmondi,4.02,108.95444070800309,Completed
100334,4002,560,2024-01-14 22:00:00,2024-01-14 22:07:00,2024-01-14 22:41:00,Dhanmondi,Gulshan,6.59,205.59811570546537,Completed
100335,2955,456,2024-01-14 23:00:00,2024-01-14 23:13:00,2024-01-14 23:46:00,Uttara,Gulshan,8.11,260.0883023121287,Completed
100336,3450,332,2024-01-15 00:00:00,2024-01-15 00:19:00,2024-01-15 00:43:00,Banani,Uttara,12.34,383.1250780334758,Cancelled
100337,2369,475,2024-01-15 01:00:00,2024-01-15 01:23:00,2024-01-15 01:48:00,Banani,Dhanmondi,12.75,431.9693121772669,Completed
100338,2986,712,2024-01-15 02:00:00,2024-01-15 02:23:00,2024-01-15 03:20:00,Mirpur,Banani,13.74,366.8925349101573,Completed
100339,2534,512,2024-01-15 03:00:00,2024-01-15 03:02:00,2024-01-15 03:28:00,Mirpur,Banani,8.13,183.71264730619077,Completed
100340,1146,775,2024-01-15 04:00:00,2024-01-15 04:18:00,2024-01-15 04:57:00,Dhanmondi,Uttara,10.72,222.08801904335877,Completed
100341,4219,483,2024-01-15 05:00:00,,2024-01-15 05:53:00,Uttara,Uttara,2.57,60.90102797452582,CANCELLED
100342,3911,320,2024-01-15 06:00:00,2024-01-15 06:11:00,2024-01-15 06:31:00,Dhanmondi,Banani,8.91,197.33834639359435,Cancelled
100343,2734,306,2024-01-15 07:00:00,2024-01-15 07:20:00,2024-01-15 08:14:00,Uttara,Banani,4.48,127.09415542439712,completed
100344,2843,403,2024-01-15 08:00:00,2024-01-15 08:15:00,2024-01-15 09:08:00,Banani,Dhanmondi,7.04,160.3302276095589,Completed
100345,1488,364,2024-01-15 09:00:00,2024-01-15 09:11:00,2024-01-15 09:58:00,Dhanmondi,Uttara,9.88,203.36997542028485,completed
100346,3976,504,2024-01-15 10:00:00,2024-01-15 10:16:00,2024-01-15 10:37:00,Mirpur,Dhanmondi,4.6,94.48329819193808,Completed
100347,2959,696,2024-01-15 11:00:00,2024-01-15 11:20:00,2024-01-15 11:40:00,Dhanmondi,Banani,1.73,56.17922848256816,CANCELLED
100348,2663,755,2024-01-15 12:00:00,2024-01-15 12:05:00,2024-01-15 13:04:00,Dhanmondi,Mirpur,1.14,32.913793827675725,Completed
100349,3598,355,2024-01-15 13:00:00,2024-01-15 13:03:00,2024-01-15 13:09:00,Banani,Mirpur,1.31,33.236376182204886,Completed
100350,3385,566,2024-01-15 14:00:00,2024-01-15 14:10:00,2024-01-15 14:18:00,Mirpur,Banani,1.12,37.42303111803616,Completed
100351,3919,450,2024-01-15 15:00:00,2024-01-15 15:11:00,2024-01-15 15:36:00,Mirpur,Uttara,2.54,53.47449089463389,Completed
100352,1640,533,2024-01-15 16:00:00,2024-01-15 16:12:00,2024-01-15 16:55:00,Gulshan,Mirpur,4.35,150.96601524549064,completed
100353,2802,710,2024-01-15 17:00:00,2024-01-15 17:15:00,2024-01-15 17:53:00,Gulshan,Uttara,4.1,119.90194510064934,CANCELLED
100354,3520,492,2024-01-15 18:00:00,,2024-01-15 18:42:00,Gulshan,Mirpur,14.82,337.184103657275,Completed
100355,2969,219,2024-01-15 19:00:00,2024-01-15 19:24:00,2024-01-15 19:34:00,Banani,Uttara,5.28,159.38227263897593,Completed
100356,3198,481,2024-01-15 20:00:00,,2024-01-15 20:37:00,Dhanmondi,Mirpur,2.78,87.43299853297455,Completed
100357,2438,200,2024-01-15 21:00:00,2024-01-15 21:23:00,2024-01-15 22:06:00,Mirpur,Uttara,8.64,228.44282472485236,completed
100358,4369,318,2024-01-15 22:00:00,2024-01-15 22:20:00,2024-01-15 22:49:00,Mirpur,Dhanmondi,13.01,428.34760310881853,Completed
100359,2634,234,2024-01-15 23:00:00,2024-01-15 23:23:00,2024-01-15 23:32:00,Dhanmondi,Uttara,10.49,233.51774428809958,Completed
100360,1262,397,2024-01-16 00:00:00,2024-01-16 00:16:00,2024-01-16 00:25:00,Mirpur,Dhanmondi,5.15,124.54020333137026,Completed
100361,2787,684,2024-01-16 01:00:00,2024-01-16 01:09:00,2024-01-16 01:33:00,Dhanmondi,Dhanmondi,8.86,189.62513485451223,Completed
100362,3191,258,2024-01-16 02:00:00,2024-01-16 02:12:00,2024-01-16 02:32:00,Banani,Banani,11.01,255.0264753763042,Cancelled
100363,3393,360,2024-01-16 03:00:00,2024-01-16 03:10:00,2024-01-16 04:05:00,Banani,Dhanmondi,11.19,263.8706310792857,Completed
