"trip_id","customer_id","driver_id","pickup_location","drop_location","customer_segment","driver_city","vehicle_type","rating","payment_type","discount","final_amount","trip_status","distance_km","fare","pickup_time","drop_time","trip_duration_min","realized_revenue"
"100138","3568","658","Dhanmondi","Dhanmondi","Premium","Dhaka","car","4.5","card","1.61","56.03","completed","2.71","57.64","2024-01-06 18:00:00","2024-01-06 19:03:00","63.0000000000000000","56.03"
"100139","2367","738","Dhanmondi","Banani","Premium","Dhaka","bike","3.7","cash","29.48","317.87","completed","12.88","347.35","2024-01-06 19:02:00","2024-01-06 19:08:00","6.0000000000000000","317.87"
"100140","2152","581","Gulshan","Gulshan","Premium","Dhaka","car","4.8","card","17.35","194.96","completed","6.80","212.31","2024-01-06 20:18:00","2024-01-06 20:47:00","29.0000000000000000","194.96"
"100141","3027","639","Uttara","Dhanmondi","Premium","Dhaka","bike","4.7","wallet","9.81","96.32","completed","4.55","106.13","2024-01-06 21:14:00","2024-01-06 21:31:00","17.0000000000000000","96.32"
"100142","3695","220","Banani","Banani","Regular","Dhaka","bike","4.5","cash","34.72","272.36","cancelled","13.18","307.08","2024-01-06 22:05:00","2024-01-06 22:48:00","43.0000000000000000","0"
"100143","2495","502","Banani","Mirpur","Premium","Dhaka","bike","4.0","card","13.43","227.74","completed","7.05","241.17","2024-01-06 23:08:00","2024-01-06 23:40:00","32.0000000000000000","227.74"
"100144","4134","283","Dhanmondi","Gulshan","Regular","Dhaka","car","4.2","card","45.64","377.09","completed","12.32","422.73","2024-01-07 00:18:00","2024-01-07 01:04:00","46.0000000000000000","377.09"
"100145","2162","652","Dhanmondi","Gulshan","Regular","Dhaka","car","4.4","wallet","14.90","148.58","completed","4.69","163.48","2024-01-07 01:10:00","2024-01-07 02:09:00","59.0000000000000000","148.58"
"100146","2522","586","Dhanmondi","Dhanmondi","Regular","Dhaka","bike","3.7","wallet","27.76","6.28","completed","1.06","34.04","2024-01-07 02:05:00","2024-01-07 02:15:00","10.0000000000000000","6.28"
"100147","3640","706","Gulshan","Uttara","Regular","Dhaka","car","4.4","wallet","41.39","139.82","cancelled","7.94","181.21","2024-01-07 03:20:00","2024-01-07 03:27:00","7.0000000000000000","0"
"100148","1391","456","Uttara","Mirpur","Regular","Dhaka","bike","4.7","card","20.11","35.52","completed","2.40","55.63","2024-01-07 04:02:00","2024-01-07 04:41:00","39.0000000000000000","35.52"
"100149","2698","769","Banani","Uttara","Regular","Dhaka","car","4.2","card","41.43","248.77","completed","11.56","290.20","2024-01-07 05:00:00","2024-01-07 05:33:00","33.0000000000000000","248.77"
"100150","1418","726","Mirpur","Gulshan","Premium","Dhaka","bike","3.7","card","36.18","84.46","completed","4.87","120.64","2024-01-07 06:05:00","2024-01-07 06:20:00","15.0000000000000000","84.46"
"100151","3336","361","Gulshan","Uttara","Regular","Dhaka","car","4.4","cash","46.04","201.61","completed","7.21","247.65","2024-01-07 07:10:00","2024-01-07 08:08:00","58.0000000000000000","201.61"
"100152","1378","362","Banani","Banani","Regular","Dhaka","car","4.6","wallet","16.29","54.39","completed","2.22","70.68","2024-01-07 08:14:00","2024-01-07 08:38:00","24.0000000000000000","54.39"
"100153","2796","723","Uttara","Mirpur","Premium","Dhaka","car","4.4","cash","5.25","149.36","completed","5.01","154.61","2024-01-07 09:15:00","2024-01-07 09:24:00","9.0000000000000000","149.36"
"100154","4561","470","Gulshan","Uttara","Regular","Dhaka","car","3.6","wallet","21.52","250.59","completed","11.94","272.11","2024-01-07 10:11:00","2024-01-07 10:34:00","23.0000000000000000","250.59"
"100155","3278","691","Banani","Banani","Regular","Dhaka","bike","3.7","card","39.29","65.68","completed","3.12","104.97","2024-01-07 11:07:00","2024-01-07 11:33:00","26.0000000000000000","65.68"
"100156","4065","407","Gulshan","Dhanmondi","Regular","Dhaka","bike","4.3","cash","22.52","303.61","completed","10.06","326.13","2024-01-07 12:17:00","2024-01-07 12:40:00","23.0000000000000000","303.61"
"100157","3088","738","Banani","Uttara","Regular","Dhaka","bike","3.7","cash","13.10","297.67","completed","13.84","310.77","2024-01-07 13:07:00","2024-01-07 13:58:00","51.0000000000000000","297.67"
"100158","4099","783","Banani","Mirpur","Premium","Dhaka","car","3.8","wallet","1.38","346.49","completed","10.52","347.87","2024-01-07 14:18:00","2024-01-07 14:38:00","20.0000000000000000","346.49"
"100159","3182","259","Uttara","Banani","Regular","Dhaka","bike","4.2","cash","15.65","281.78","completed","12.35","297.43","2024-01-07 15:11:00","2024-01-07 15:39:00","28.0000000000000000","281.78"
"100160","1200","629","Mirpur","Uttara","Regular","Dhaka","car","4.1","cash","35.67","18.00","completed","2.53","53.67","2024-01-07 16:19:00","2024-01-07 17:04:00","45.0000000000000000","18.00"
"100161","2863","508","Uttara","Dhanmondi","Premium","Dhaka","bike","3.8","card","7.38","127.25","completed","4.51","134.63","2024-01-07 17:23:00","2024-01-07 17:31:00","8.0000000000000000","127.25"
"100162","1779","719","Banani","Uttara","Regular","Dhaka","car","4.4","wallet","17.04","385.95","completed","13.52","402.99","2024-01-07 18:19:00","2024-01-07 18:38:00","19.0000000000000000","385.95"
"100163","3977","790","Gulshan","Banani","Regular","Dhaka","car","4.5","cash","1.01","234.87","completed","11.01","235.88","2024-01-07 19:04:00","2024-01-07 19:33:00","29.0000000000000000","234.87"
"100164","4104","226","Uttara","Uttara","Regular","Dhaka","car","4.8","card","36.09","210.50","cancelled","9.95","246.59","2024-01-07 20:00:00","2024-01-07 21:09:00","69.0000000000000000","0"
"100165","4119","761","Mirpur","Mirpur","Regular","Dhaka","bike","4.1","cash","44.03","315.01","completed","10.29","359.04","2024-01-07 21:22:00","2024-01-07 22:21:00","59.0000000000000000","315.01"
"100166","1502","398","Banani","Gulshan","Regular","Dhaka","car","4.4","card","28.43","176.77","completed","6.80","205.20","2024-01-07 22:16:00","2024-01-07 22:55:00","39.0000000000000000","176.77"
"100167","3454","586","Uttara","Banani","Regular","Dhaka","bike","3.7","cash","1.29","48.85","completed","1.62","50.14","2024-01-07 23:16:00","2024-01-08 00:15:00","59.0000000000000000","48.85"
"100168","4645","548","Uttara","Banani","Premium","Dhaka","car","3.6","card","10.88","266.98","cancelled","11.98","277.86","2024-01-08 00:05:00","2024-01-08 00:23:00","18.0000000000000000","0"
"100169","2751","735","Uttara","Banani","Regular","Dhaka","car","4.2","card","21.92","200.49","cancelled","10.50","222.41","2024-01-08 01:10:00","2024-01-08 02:03:00","53.0000000000000000","0"
"100170","1804","577","Uttara","Banani","Regular","Dhaka","bike","4.9","wallet","29.38","154.67","cancelled","7.62","184.05","2024-01-08 02:20:00","2024-01-08 02:43:00","23.0000000000000000","0"
"100171","3146","757","Gulshan","Uttara","Regular","Dhaka","bike","3.7","card","24.81","297.97","completed","13.60","322.78","2024-01-08 03:18:00","2024-01-08 04:00:00","42.0000000000000000","297.97"
"100172","3731","726","Mirpur","Mirpur","Regular","Dhaka","bike","3.7","cash","45.79","88.50","completed","5.71","134.29","2024-01-08 04:12:00","2024-01-08 04:52:00","40.0000000000000000","88.50"
"100173","2895","352","Mirpur","Dhanmondi","Premium","Dhaka","bike","4.5","card","46.93","70.27","completed","5.12","117.20","2024-01-08 05:10:00","2024-01-08 05:21:00","11.0000000000000000","70.27"
"100174","3773","405","Banani","Mirpur","Regular","Dhaka","car","4.1","card","5.36","373.01","completed","13.22","378.37","2024-01-08 06:11:00","2024-01-08 06:45:00","34.0000000000000000","373.01"
"100175","2570","654","Dhanmondi","Banani","Regular","Dhaka","bike","4.3","cash","6.92","296.13","completed","12.16","303.05","2024-01-08 07:19:00","2024-01-08 07:42:00","23.0000000000000000","296.13"
"100176","1960","472","Gulshan","Uttara","Regular","Dhaka","car","4.9","cash","17.90","247.33","completed","8.21","265.23","2024-01-08 08:00:00","2024-01-08 09:14:00","74.0000000000000000","247.33"
"100177","4810","435","Banani","Uttara","Regular","Dhaka","car","3.8","card","21.06","43.35","cancelled","2.83","64.41","2024-01-08 09:14:00","2024-01-08 09:43:00","29.0000000000000000","0"
"100178","3660","720","Banani","Banani","Regular","Dhaka","car","4.5","cash","29.30","78.85","completed","4.01","108.15","2024-01-08 10:09:00","2024-01-08 10:29:00","20.0000000000000000","78.85"
"100179","2485","700","Uttara","Uttara","Regular","Dhaka","car","4.4","card","38.66","167.23","cancelled","10.19","205.89","2024-01-08 11:08:00","2024-01-08 11:59:00","51.0000000000000000","0"
"100180","3690","316","Dhanmondi","Banani","Premium","Dhaka","car","3.6","card","6.79","167.18","completed","6.39","173.97","2024-01-08 12:18:00","2024-01-08 13:16:00","58.0000000000000000","167.18"
"100181","4840","585","Dhanmondi","Mirpur","Regular","Dhaka","bike","4.7","card","40.13","224.72","completed","12.71","264.85","2024-01-08 13:00:00","2024-01-08 14:06:00","66.0000000000000000","224.72"
"100182","2028","543","Gulshan","Gulshan","Regular","Dhaka","bike","3.7","cash","30.50","465.22","completed","14.30","495.72","2024-01-08 14:24:00","2024-01-08 15:19:00","55.0000000000000000","465.22"
"100183","4289","783","Dhanmondi","Uttara","Regular","Dhaka","car","3.8","wallet","49.04","342.19","completed","12.28","391.23","2024-01-08 15:16:00","2024-01-08 15:28:00","12.0000000000000000","342.19"
"100184","1502","594","Banani","Banani","Regular","Dhaka","bike","4.9","wallet","32.56","139.48","completed","6.29","172.04","2024-01-08 16:21:00","2024-01-08 16:43:00","22.0000000000000000","139.48"
"100185","3814","263","Dhanmondi","Banani","Regular","Dhaka","car","4.8","card","35.80","220.64","completed","12.04","256.44","2024-01-08 17:16:00","2024-01-08 17:48:00","32.0000000000000000","220.64"
"100186","1397","271","Dhanmondi","Uttara","Regular","Dhaka","car","4.3","card","9.76","161.25","completed","5.92","171.01","2024-01-08 18:02:00","2024-01-08 18:22:00","20.0000000000000000","161.25"
"100187","1870","473","Mirpur","Dhanmondi","Regular","Dhaka","car","3.9","cash","38.44","66.37","completed","3.34","104.81","2024-01-08 19:15:00","2024-01-08 20:11:00","56.0000000000000000","66.37"
"100188","3842","519","Banani","Banani","Premium","Dhaka","car","4.8","wallet","3.96","29.65","completed","1.47","33.61","2024-01-08 20:00:00","2024-01-08 20:29:00","29.0000000000000000","29.65"
"100189","1392","537","Dhanmondi","Uttara","Premium","Dhaka","car","4.4","wallet","32.83","149.72","completed","6.40","182.55","2024-01-08 21:12:00","2024-01-08 21:58:00","46.0000000000000000","149.72"
"100190","1206","565","Dhanmondi","Banani","Regular","Dhaka","bike","3.6","wallet","2.78","436.93","completed","13.65","439.71","2024-01-08 22:17:00","2024-01-08 22:38:00","21.0000000000000000","436.93"
"100191","2038","694","Uttara","Dhanmondi","Regular","Dhaka","car","4.0","cash","5.76","131.37","completed","4.35","137.13","2024-01-08 23:03:00","2024-01-08 23:52:00","49.0000000000000000","131.37"
"100192","2881","365","Dhanmondi","Gulshan","Regular","Dhaka","car","4.5","cash","5.39","119.26","completed","3.89","124.65","2024-01-09 00:09:00","2024-01-09 00:26:00","17.0000000000000000","119.26"
"100193","4625","743","Dhanmondi","Dhanmondi","Regular","Dhaka","bike","4.0","cash","2.62","481.29","completed","14.58","483.91","2024-01-09 01:12:00","2024-01-09 01:23:00","11.0000000000000000","481.29"
"100194","3939","210","Mirpur","Mirpur","Regular","Dhaka","bike","4.9","card","16.06","29.93","completed","1.35","45.99","2024-01-09 02:19:00","2024-01-09 02:50:00","31.0000000000000000","29.93"
"100195","2484","500","Banani","Uttara","Regular","Dhaka","bike","4.7","cash","49.72","263.27","completed","12.00","312.99","2024-01-09 03:04:00","2024-01-09 03:18:00","14.0000000000000000","263.27"
"100196","4762","301","Gulshan","Dhanmondi","Regular","Dhaka","car","4.8","card","17.41","139.51","completed","5.50","156.92","2024-01-09 04:02:00","2024-01-09 04:40:00","38.0000000000000000","139.51"
"100197","4646","624","Banani","Gulshan","Regular","Dhaka","bike","3.8","card","38.04","10.39","completed","1.52","48.43","2024-01-09 05:12:00","2024-01-09 05:52:00","40.0000000000000000","10.39"
"100198","1863","591","Uttara","Banani","Regular","Dhaka","bike","4.8","card","6.62","415.21","completed","13.85","421.83","2024-01-09 06:17:00","2024-01-09 06:46:00","29.0000000000000000","415.21"
"100199","3790","413","Banani","Uttara","Regular","Dhaka","bike","4.1","card","22.72","80.33","completed","2.95","103.05","2024-01-09 07:19:00","2024-01-09 07:29:00","10.0000000000000000","80.33"
"100200","4312","287","Dhanmondi","Dhanmondi","Premium","Dhaka","car","3.9","cash","9.26","166.93","completed","8.72","176.19","2024-01-09 08:17:00","2024-01-09 08:45:00","28.0000000000000000","166.93"
"100201","1563","752","Uttara","Gulshan","Premium","Dhaka","bike","3.8","cash","9.60","112.98","completed","4.84","122.58","2024-01-09 09:00:00","2024-01-09 09:46:00","46.0000000000000000","112.98"
"100202","2020","600","Banani","Dhanmondi","Regular","Dhaka","bike","4.8","wallet","4.98","41.27","completed","1.91","46.25","2024-01-09 10:11:00","2024-01-09 10:38:00","27.0000000000000000","41.27"
"100203","1095","787","Uttara","Mirpur","Regular","Dhaka","car","4.8","wallet","21.60","19.09","completed","1.70","40.69","2024-01-09 11:19:00","2024-01-09 11:29:00","10.0000000000000000","19.09"
"100204","2923","245","Gulshan","Uttara","Regular","Dhaka","bike","4.1","card","3.78","57.37","completed","2.62","61.15","2024-01-09 12:07:00","2024-01-09 12:40:00","33.0000000000000000","57.37"
"100205","2757","662","Banani","Banani","Regular","Dhaka","car","3.8","wallet","45.49","15.78","completed","2.00","61.27","2024-01-09 13:20:00","2024-01-09 13:49:00","29.0000000000000000","15.78"
"100206","3532","791","Dhanmondi","Gulshan","Regular","Dhaka","car","4.3","wallet","22.40","225.41","completed","11.65","247.81","2024-01-09 14:05:00","2024-01-09 15:04:00","59.0000000000000000","225.41"
"100207","4478","509","Uttara","Dhanmondi","Regular","Dhaka","bike","3.6","wallet","41.93","200.84","cancelled","7.80","242.77","2024-01-09 15:14:00","2024-01-09 15:35:00","21.0000000000000000","0"
"100208","3278","285","Mirpur","Uttara","Regular","Dhaka","bike","4.6","card","48.97","127.36","cancelled","5.80","176.33","2024-01-09 16:15:00","2024-01-09 17:05:00","50.0000000000000000","0"
"100209","3796","291","Uttara","Dhanmondi","Regular","Dhaka","bike","4.6","wallet","33.89","129.12","completed","6.86","163.01","2024-01-09 17:04:00","2024-01-09 17:32:00","28.0000000000000000","129.12"
"100210","2678","441","Mirpur","Uttara","Regular","Dhaka","bike","3.6","cash","45.08","288.25","completed","14.01","333.33","2024-01-09 18:00:00","2024-01-09 18:26:00","26.0000000000000000","288.25"
"100211","4242","201","Dhanmondi","Mirpur","Regular","Dhaka","car","4.2","card","6.77","397.93","completed","13.75","404.70","2024-01-09 19:07:00","2024-01-09 19:37:00","30.0000000000000000","397.93"
"100212","1540","424","Gulshan","Dhanmondi","Regular","Dhaka","bike","5.0","cash","41.50","304.89","completed","11.02","346.39","2024-01-09 20:02:00","2024-01-09 20:57:00","55.0000000000000000","304.89"
"100213","2059","788","Mirpur","Mirpur","Regular","Dhaka","car","3.7","card","13.56","430.28","completed","13.39","443.84","2024-01-09 21:24:00","2024-01-09 22:02:00","38.0000000000000000","430.28"
"100214","3572","315","Gulshan","Gulshan","Regular","Dhaka","car","4.0","cash","23.63","156.02","cancelled","5.48","179.65","2024-01-09 22:15:00","2024-01-09 22:47:00","32.0000000000000000","0"
"100215","2183","302","Uttara","Mirpur","Regular","Dhaka","bike","3.9","wallet","32.33","186.23","completed","6.34","218.56","2024-01-09 23:00:00","2024-01-09 23:16:00","16.0000000000000000","186.23"
"100216","4910","393","Dhanmondi","Uttara","Premium","Dhaka","bike","3.6","card","45.18","230.25","completed","9.59","275.43","2024-01-10 00:20:00","2024-01-10 00:35:00","15.0000000000000000","230.25"
"100217","2722","365","Mirpur","Gulshan","Regular","Dhaka","car","4.5","cash","45.55","281.67","completed","9.73","327.22","2024-01-10 01:00:00","2024-01-10 01:57:00","57.0000000000000000","281.67"
"100218","4314","289","Uttara","Dhanmondi","Regular","Dhaka","car","3.5","card","4.61","244.06","completed","7.74","248.67","2024-01-10 02:11:00","2024-01-10 02:29:00","18.0000000000000000","244.06"
"100219","4157","321","Banani","Dhanmondi","Regular","Dhaka","car","4.5","cash","18.23","202.68","cancelled","6.61","220.91","2024-01-10 03:00:00","2024-01-10 04:13:00","73.0000000000000000","0"
"100220","2819","342","Uttara","Uttara","Regular","Dhaka","car","4.5","wallet","39.66","259.12","completed","14.81","298.78","2024-01-10 04:10:00","2024-01-10 04:40:00","30.0000000000000000","259.12"
"100221","3625","305","Gulshan","Banani","Regular","Dhaka","bike","4.4","card","35.16","395.95","completed","12.50","431.11","2024-01-10 05:07:00","2024-01-10 05:59:00","52.0000000000000000","395.95"
"100222","3729","627","Dhanmondi","Banani","Regular","Dhaka","bike","4.7","card","1.32","190.84","completed","7.09","192.16","2024-01-10 06:12:00","2024-01-10 06:37:00","25.0000000000000000","190.84"
"100223","3604","504","Dhanmondi","Dhanmondi","Regular","Dhaka","car","4.6","cash","22.49","334.97","completed","11.18","357.46","2024-01-10 07:08:00","2024-01-10 08:06:00","58.0000000000000000","334.97"
"100224","2597","516","Uttara","Uttara","Regular","Dhaka","car","4.6","cash","41.46","63.04","completed","4.77","104.50","2024-01-10 08:00:00","2024-01-10 09:01:00","61.0000000000000000","63.04"
